0.0,-3986.0
0.004998,224.0
0.009996,7671.0
0.014994,21748.0
0.019992,-1597.0
0.02499,5590.0
0.029988,25587.0
0.034985999999999996,3232.0
0.039984,9978.0
0.044982,23301.0
0.04998,-3593.0
0.054978,-3780.0
0.059976,-4722.0
0.064974,32238.0
0.06997199999999999,30847.0
0.07497,-217.0
0.079968,1566.0
0.084966,14733.0
0.089964,5829.0
0.09496199999999999,12181.0
0.09996,14646.0
0.104958,-7134.0
0.109956,-4661.0
0.114954,3910.0
0.119952,12800.0
0.12494999999999999,-418.0
0.129948,-632.0
0.13494599999999998,-29508.0
0.13994399999999999,-12070.0
0.144942,-26150.0
0.14994,-14163.0
0.154938,-16398.0
0.159936,-23747.0
0.164934,-14178.0
0.169932,-10527.0
0.17493,1834.0
0.179928,-4497.0
0.184926,-13822.0
0.18992399999999998,13193.0
0.19492199999999998,-20528.0
0.19992,4663.0
0.204918,4909.0
0.209916,21118.0
0.214914,19038.0
0.219912,-4038.0
0.22491,12400.0
0.229908,7873.0
0.234906,10282.0
0.239904,16572.0
0.24490199999999998,21913.0
0.24989999999999998,7369.0
0.254898,28615.0
0.259896,3025.0
0.264894,8301.0
0.26989199999999997,6389.0
0.27488999999999997,21763.0
0.27988799999999997,15191.0
0.284886,15430.0
0.289884,1072.0
0.294882,2151.0
0.29988,-850.0
0.304878,-15434.0
0.309876,-9967.0
0.314874,-7039.0
0.319872,2959.0
0.32487,2576.0
0.329868,-6577.0
0.334866,-23670.0
0.339864,-13491.0
0.344862,-41970.0
0.34986,-3843.0
0.354858,-10695.0
0.359856,-33231.0
0.364854,-28063.0
0.369852,-4702.0
0.37484999999999996,-11740.0
0.37984799999999996,-7101.0
0.38484599999999997,-18610.0
0.38984399999999997,-8576.0
0.39484199999999997,15139.0
0.39984,1537.0
0.404838,8208.0
0.409836,-1364.0
0.414834,23957.0
0.419832,3847.0
0.42483,16302.0
0.429828,6718.0
0.434826,8163.0
0.439824,21209.0
0.444822,41652.0
0.44982,3173.0
0.454818,7174.0
0.459816,30130.0
0.464814,5776.0
0.469812,9175.0
0.47481,15604.0
0.479808,-8480.0
0.48480599999999996,9150.0
0.48980399999999996,7308.0
0.49480199999999996,-11217.0
0.49979999999999997,2138.0
0.504798,-23951.0
0.509796,-5395.0
0.514794,2240.0
0.519792,1057.0
0.52479,-3372.0
0.529788,-26195.0
0.534786,-5947.0
0.5397839999999999,-35106.0
0.544782,-16327.0
0.5497799999999999,-6886.0
0.554778,-2703.0
0.5597759999999999,-15567.0
0.564774,-15319.0
0.569772,-31382.0
0.57477,-11321.0
0.579768,12544.0
0.584766,-10684.0
0.589764,-17856.0
0.594762,-3489.0
0.59976,-10630.0
0.604758,-1059.0
0.609756,11443.0
0.614754,14713.0
0.619752,12361.0
0.62475,11386.0
0.629748,8919.0
0.634746,9960.0
0.639744,42120.0
0.6447419999999999,24213.0
0.64974,26302.0
0.6547379999999999,22037.0
0.659736,7006.0
0.6647339999999999,25984.0
0.669732,-2551.0
0.6747299999999999,-9019.0
0.679728,1655.0
0.684726,14262.0
0.689724,18268.0
0.694722,-8942.0
0.69972,-22238.0
0.704718,-2372.0
0.709716,-16786.0
0.714714,-3340.0
0.719712,3750.0
0.72471,-14278.0
0.729708,-7481.0
0.734706,-12404.0
0.739704,-28778.0
0.744702,-5908.0
0.7496999999999999,-8048.0
0.754698,-28714.0
0.7596959999999999,10575.0
0.764694,-20081.0
0.7696919999999999,-10193.0
0.77469,4012.0
0.7796879999999999,3890.0
0.784686,-7169.0
0.7896839999999999,-20356.0
0.794682,-8366.0
0.79968,22210.0
0.804678,-8521.0
0.809676,10634.0
0.814674,2952.0
0.819672,-3548.0
0.82467,22328.0
0.829668,21835.0
0.834666,20635.0
0.839664,13188.0
0.844662,31044.0
0.84966,34798.0
0.8546579999999999,6775.0
0.859656,15883.0
0.8646539999999999,33818.0
0.869652,16570.0
0.8746499999999999,14313.0
0.879648,31357.0
0.8846459999999999,-2679.0
0.889644,1082.0
0.8946419999999999,6310.0
0.89964,-3504.0
0.9046379999999999,23987.0
0.909636,-18232.0
0.914634,-5108.0
0.919632,-32104.0
0.92463,6688.0
0.929628,-7429.0
0.934626,-13165.0
0.939624,-21715.0
0.944622,-18125.0
0.94962,-21037.0
0.954618,-15682.0
0.959616,-25858.0
0.964614,-8253.0
0.9696119999999999,-11498.0
0.97461,-24855.0
0.9796079999999999,-28420.0
0.984606,-2364.0
0.9896039999999999,-11556.0
0.994602,-8530.0
0.9995999999999999,436.0
1.0045979999999999,3055.0
1.009596,21452.0
1.014594,10451.0
1.019592,8344.0
1.02459,-1440.0
1.029588,18044.0
1.034586,23695.0
1.039584,34173.0
1.044582,20670.0
1.04958,10723.0
1.054578,11296.0
1.059576,37736.0
1.064574,21630.0
1.069572,26690.0
1.07457,17724.0
1.0795679999999999,21051.0
1.084566,4538.0
1.089564,-207.0
1.094562,-2945.0
1.0995599999999999,18185.0
1.104558,-2730.0
1.109556,3559.0
1.114554,7625.0
1.1195519999999999,-16133.0
1.12455,-6192.0
1.129548,-18060.0
1.134546,-2037.0
1.139544,-15325.0
1.144542,-16794.0
1.14954,-12358.0
1.154538,-22072.0
1.159536,-26411.0
1.164534,-24185.0
1.169532,-12990.0
1.1745299999999999,-8441.0
1.179528,-18815.0
1.184526,422.0
1.189524,-16801.0
1.1945219999999999,1683.0
1.19952,9337.0
1.204518,-12529.0
1.209516,546.0
1.2145139999999999,-1095.0
1.219512,27958.0
1.22451,33398.0
1.229508,6828.0
1.2345059999999999,9739.0
1.239504,17731.0
1.244502,4571.0
1.2495,29703.0
1.254498,27842.0
1.259496,987.0
1.264494,11107.0
1.269492,11983.0
1.27449,32771.0
1.279488,5170.0
1.284486,8816.0
1.2894839999999999,5830.0
1.294482,5385.0
1.29948,6454.0
1.304478,-1638.0
1.3094759999999999,-6450.0
1.314474,-10253.0
1.319472,-14480.0
1.32447,-3806.0
1.3294679999999999,-20104.0
1.334466,-12732.0
1.339464,-23650.0
1.344462,-15331.0
1.3494599999999999,-23412.0
1.354458,-25697.0
1.359456,-8431.0
1.364454,-15109.0
1.369452,-21795.0
1.37445,4962.0
1.379448,1336.0
1.384446,-12838.0
1.389444,-16938.0
1.394442,-2275.0
1.39944,6200.0
1.4044379999999999,3924.0
1.409436,18661.0
1.414434,12413.0
1.419432,8712.0
1.4244299999999999,7592.0
1.429428,24616.0
1.434426,16748.0
1.439424,28840.0
1.4444219999999999,24910.0
1.44942,-6780.0
1.454418,27323.0
1.459416,17322.0
1.4644139999999999,22571.0
1.469412,16029.0
1.47441,-4657.0
1.479408,8788.0
1.484406,30390.0
1.489404,20568.0
1.494402,2535.0
1.4993999999999998,-4188.0
1.504398,8722.0
1.509396,8004.0
1.514394,-22679.0
1.5193919999999999,2998.0
1.52439,-256.0
1.529388,-13041.0
1.534386,-16859.0
1.5393839999999999,-10564.0
1.544382,-32042.0
1.54938,-26324.0
1.554378,-20475.0
1.5593759999999999,-31719.0
1.564374,-41674.0
1.569372,-6159.0
1.57437,-30953.0
1.5793679999999999,1592.0
1.584366,-10290.0
1.589364,-4366.0
1.594362,-15601.0
1.59936,-7062.0
1.604358,19396.0
1.609356,-669.0
1.6143539999999998,2224.0
1.619352,3923.0
1.62435,7584.0
1.629348,-4117.0
1.6343459999999999,22904.0
1.639344,21176.0
1.644342,15943.0
1.64934,10189.0
1.6543379999999999,17475.0
1.659336,8873.0
1.664334,23240.0
1.669332,13171.0
1.6743299999999999,9631.0
1.679328,19415.0
1.684326,8538.0
1.689324,11842.0
1.6943219999999999,-8388.0
1.69932,-5402.0
1.704318,-10572.0
1.7093159999999998,-15998.0
1.714314,-1907.0
1.719312,20299.0
1.72431,-13825.0
1.7293079999999998,-17270.0
1.734306,-5918.0
1.739304,-10724.0
1.744302,-12274.0
1.7492999999999999,-10859.0
1.754298,-8862.0
1.759296,-14131.0
1.764294,-12737.0
1.7692919999999999,-5953.0
1.77429,-22992.0
1.779288,-1241.0
1.784286,-322.0
1.7892839999999999,-19138.0
1.794282,2017.0
1.79928,-4050.0
1.804278,12845.0
1.8092759999999999,7708.0
1.814274,19725.0
1.819272,9346.0
1.8242699999999998,6043.0
1.829268,39831.0
1.834266,32414.0
1.839264,9750.0
1.8442619999999998,9716.0
1.84926,10209.0
1.854258,15619.0
1.859256,7769.0
1.8642539999999999,18014.0
1.869252,1727.0
1.87425,18984.0
1.879248,-8607.0
1.8842459999999999,16687.0
1.889244,3881.0
1.894242,4920.0
1.89924,-12931.0
1.9042379999999999,-3556.0
1.909236,-5272.0
1.914234,-17412.0
1.919232,-5863.0
1.9242299999999999,-16765.0
1.929228,-7770.0
1.934226,-33648.0
1.9392239999999998,-20212.0
1.944222,-9416.0
1.94922,-16552.0
1.954218,-21264.0
1.9592159999999998,-20379.0
1.964214,-10958.0
1.969212,-18560.0
1.97421,-4798.0
1.9792079999999999,-15289.0
1.984206,-38200.0
1.989204,20398.0
1.994202,1263.0
1.9991999999999999,18837.0
2.004198,6870.0
2.0091959999999998,-15656.0
2.014194,-15361.0
2.019192,13301.0
2.02419,18600.0
2.029188,6341.0
2.034186,11392.0
2.039184,17683.0
2.0441819999999997,28044.0
2.04918,26129.0
2.054178,6756.0
2.059176,11163.0
2.064174,23740.0
2.069172,22827.0
2.07417,20833.0
2.079168,7414.0
2.0841659999999997,20808.0
2.089164,17723.0
2.094162,25658.0
2.09916,-8480.0
2.104158,192.0
2.109156,-7320.0
2.114154,-6791.0
2.119152,14677.0
2.1241499999999998,-6184.0
2.129148,8693.0
2.134146,-20382.0
2.139144,-16346.0
2.144142,-26584.0
2.14914,-29293.0
2.154138,-22137.0
2.1591359999999997,-4990.0
2.164134,-5433.0
2.169132,-2140.0
2.17413,-25312.0
2.179128,-9348.0
2.184126,-15704.0
2.189124,-9702.0
2.194122,-735.0
2.1991199999999997,-8112.0
2.204118,17645.0
2.209116,12561.0
2.214114,8763.0
2.219112,3663.0
2.22411,-1657.0
2.229108,3099.0
2.234106,10835.0
2.2391039999999998,27293.0
2.244102,2908.0
2.2491,5610.0
2.254098,19991.0
2.259096,29670.0
2.264094,6708.0
2.269092,13520.0
2.2740899999999997,58.0
2.279088,12336.0
2.284086,-11785.0
2.289084,-217.0
2.294082,-5010.0
2.29908,-3678.0
2.304078,-6557.0
2.309076,-15264.0
2.3140739999999997,-21584.0
2.319072,-1864.0
2.32407,-7206.0
2.329068,-27003.0
2.334066,-7740.0
2.339064,-4924.0
2.344062,-24946.0
2.3490599999999997,-12093.0
2.3540579999999998,-7693.0
2.359056,-12865.0
2.364054,-14151.0
2.369052,-24721.0
2.37405,296.0
2.379048,-1606.0
2.384046,-9404.0
2.3890439999999997,-5690.0
2.394042,-8116.0
2.39904,-754.0
2.404038,9527.0
2.409036,15381.0
2.414034,27740.0
2.419032,3283.0
2.42403,113.0
2.4290279999999997,1751.0
2.434026,5529.0
2.439024,8878.0
2.444022,27921.0
2.44902,18123.0
2.454018,20911.0
2.459016,24426.0
2.4640139999999997,14909.0
2.4690119999999998,-5112.0
2.47401,8782.0
2.479008,10808.0
2.484006,-7699.0
2.489004,17938.0
2.494002,6514.0
2.499,-299.0
2.5039979999999997,2059.0
2.508996,-7759.0
2.513994,-11909.0
2.518992,-14358.0
2.52399,-19607.0
2.528988,-26225.0
2.533986,-20180.0
2.538984,-32448.0
2.5439819999999997,-23279.0
2.54898,-37324.0
2.553978,3431.0
2.558976,-16795.0
2.563974,-19138.0
2.568972,-1092.0
2.57397,3250.0
2.5789679999999997,-22734.0
2.5839659999999998,6128.0
2.588964,11435.0
2.593962,-1125.0
2.59896,-3955.0
2.603958,3087.0
2.608956,-40159.0
2.613954,14217.0
2.6189519999999997,12259.0
2.62395,9206.0
2.628948,5269.0
2.633946,13588.0
2.638944,9686.0
2.643942,14707.0
2.64894,21528.0
2.653938,5435.0
2.6589359999999997,11384.0
2.663934,20032.0
2.668932,-8317.0
2.67393,22156.0
2.678928,16669.0
2.683926,4320.0
2.688924,1600.0
2.6939219999999997,14028.0
2.6989199999999998,8536.0
2.703918,14027.0
2.708916,1860.0
2.713914,3597.0
2.718912,-10498.0
2.72391,-28888.0
2.728908,-13771.0
2.7339059999999997,8637.0
2.738904,-11354.0
2.743902,6104.0
2.7489,-17018.0
2.753898,-14828.0
2.758896,-13485.0
2.763894,-19381.0
2.768892,-17643.0
2.7738899999999997,-21384.0
2.778888,-14029.0
2.783886,-8289.0
2.788884,-20401.0
2.793882,292.0
2.79888,-16814.0
2.803878,15134.0
2.8088759999999997,-7667.0
2.8138739999999998,22639.0
2.818872,23112.0
2.82387,-6139.0
2.828868,16608.0
2.833866,-2795.0
2.838864,15076.0
2.843862,14895.0
2.8488599999999997,15002.0
2.853858,11808.0
2.858856,11332.0
2.863854,-7039.0
2.868852,30428.0
2.87385,7012.0
2.878848,17162.0
2.8838459999999997,16851.0
2.8888439999999997,4650.0
2.893842,11805.0
2.89884,-1438.0
2.903838,-2322.0
2.908836,-11064.0
2.913834,-17165.0
2.918832,-8392.0
2.9238299999999997,-7989.0
2.9288279999999998,-6625.0
2.933826,-14149.0
2.938824,-653.0
2.943822,-22093.0
2.94882,-341.0
2.953818,920.0
2.958816,-1771.0
2.9638139999999997,-29749.0
2.968812,-22664.0
2.97381,-15602.0
2.978808,13614.0
2.983806,-11529.0
2.988804,129.0
2.993802,-23314.0
2.9987999999999997,12448.0
3.0037979999999997,4704.0
3.008796,7563.0
3.013794,8123.0
3.018792,-2008.0
3.02379,15353.0
3.028788,-3028.0
3.033786,13149.0
3.0387839999999997,21848.0
3.0437819999999998,21294.0
3.04878,30137.0
3.053778,30401.0
3.058776,24078.0
3.063774,-1561.0
3.068772,18292.0
3.07377,4895.0
3.0787679999999997,12166.0
3.083766,24755.0
3.088764,15876.0
3.093762,23348.0
3.09876,10708.0
3.103758,8837.0
3.108756,14871.0
3.1137539999999997,-4725.0
3.1187519999999997,-6903.0
3.12375,-26398.0
3.128748,-21163.0
3.133746,-7894.0
3.138744,-30785.0
3.143742,-24465.0
3.14874,-37885.0
3.1537379999999997,-4780.0
3.1587359999999998,-30586.0
3.163734,-12036.0
3.168732,-10861.0
3.17373,-3340.0
3.178728,-18019.0
3.183726,-5318.0
3.188724,-9254.0
3.1937219999999997,16853.0
3.19872,6677.0
3.203718,-5269.0
3.208716,-17951.0
3.213714,11177.0
3.218712,13562.0
3.22371,21854.0
3.2287079999999997,18660.0
3.2337059999999997,-4760.0
3.238704,34185.0
3.243702,15987.0
3.2487,21788.0
3.253698,-286.0
3.258696,22986.0
3.263694,30298.0
3.2686919999999997,18575.0
3.2736899999999998,10474.0
3.278688,32308.0
3.283686,19527.0
3.288684,9234.0
3.293682,23528.0
3.29868,6303.0
3.303678,-11372.0
3.3086759999999997,-17641.0
3.313674,-38854.0
3.318672,11947.0
3.32367,3744.0
3.328668,1870.0
3.333666,-13885.0
3.338664,-10075.0
3.3436619999999997,-14883.0
3.3486599999999997,-7807.0
3.353658,-2474.0
3.358656,-30222.0
3.363654,-10359.0
3.368652,-18222.0
3.37365,-8539.0
3.378648,-10674.0
3.3836459999999997,-9759.0
3.3886439999999998,9884.0
3.393642,12484.0
3.39864,-6414.0
3.403638,-1452.0
3.408636,10873.0
3.413634,14490.0
3.4186319999999997,2888.0
3.4236299999999997,22106.0
3.428628,14607.0
3.433626,2943.0
3.438624,23078.0
3.443622,22410.0
3.44862,18246.0
3.453618,25922.0
3.4586159999999997,34422.0
3.4636139999999997,15812.0
3.468612,18042.0
3.47361,3839.0
3.478608,20164.0
3.483606,17900.0
3.488604,4476.0
3.493602,5025.0
3.4985999999999997,1641.0
3.5035979999999998,711.0
3.508596,-4157.0
3.513594,-14687.0
3.518592,-2574.0
3.52359,-2138.0
3.528588,-22891.0
3.5335859999999997,9972.0
3.5385839999999997,-15949.0
3.543582,-12802.0
3.54858,-18286.0
3.553578,4644.0
3.558576,5974.0
3.563574,-19670.0
